time,round_date,date_time,turbidity_clearwell_ntu
21:00:00,2018-10-01,"2018-10-01 21:00:00",0.0400
23:00:00,2018-10-01,"2018-10-01 23:00:00",0.0400
02:00:00,2018-10-02,"2018-10-02 02:00:00",0.0400
05:00:00,2018-10-02,"2018-10-02 05:00:00",0.0400
08:00:00,2018-10-02,"2018-10-02 08:00:00",0.0400
11:00:00,2018-10-02,"2018-10-02 11:00:00",0.0400
17:00:00,2018-10-02,"2018-10-02 17:00:00",0.0400
18:00:00,2018-10-02,"2018-10-02 18:00:00",0.0400
20:00:00,2018-10-02,"2018-10-02 20:00:00",0.0400
23:00:00,2018-10-02,"2018-10-02 23:00:00",0.0400
02:00:00,2018-10-03,"2018-10-03 02:00:00",0.0400
05:00:00,2018-10-03,"2018-10-03 05:00:00",0.0400
07:00:00,2018-10-03,"2018-10-03 07:00:00",0.0400
11:00:00,2018-10-03,"2018-10-03 11:00:00",0.0400
14:00:00,2018-10-03,"2018-10-03 14:00:00",0.0300
17:00:00,2018-10-03,"2018-10-03 17:00:00",0.0400
20:00:00,2018-10-03,"2018-10-03 20:00:00",0.0400
23:00:00,2018-10-03,"2018-10-03 23:00:00",0.0400
02:00:00,2018-10-04,"2018-10-04 02:00:00",0.0400
05:00:00,2018-10-04,"2018-10-04 05:00:00",0.0400
07:00:00,2018-10-04,"2018-10-04 07:00:00",0.0300
10:00:00,2018-10-04,"2018-10-04 10:00:00",0.0300
14:00:00,2018-10-04,"2018-10-04 14:00:00",0.0300
16:00:00,2018-10-04,"2018-10-04 16:00:00",0.0200
18:00:00,2018-10-04,"2018-10-04 18:00:00",0.0200
20:00:00,2018-10-04,"2018-10-04 20:00:00",0.0200
23:00:00,2018-10-04,"2018-10-04 23:00:00",0.0200
02:00:00,2018-10-05,"2018-10-05 02:00:00",0.0300
05:00:00,2018-10-05,"2018-10-05 05:00:00",0.0300
08:00:00,2018-10-05,"2018-10-05 08:00:00",0.0400
11:00:00,2018-10-05,"2018-10-05 11:00:00",0.0300
14:00:00,2018-10-05,"2018-10-05 14:00:00",0.0300
16:00:00,2018-10-05,"2018-10-05 16:00:00",0.0300
18:00:00,2018-10-05,"2018-10-05 18:00:00",0.0300
20:00:00,2018-10-05,"2018-10-05 20:00:00",0.0300
23:00:00,2018-10-05,"2018-10-05 23:00:00",0.0300
02:00:00,2018-10-06,"2018-10-06 02:00:00",0.0300
06:00:00,2018-10-06,"2018-10-06 06:00:00",0.0300
09:00:00,2018-10-06,"2018-10-06 09:00:00",0.0300
11:00:00,2018-10-06,"2018-10-06 11:00:00",0.0300
13:00:00,2018-10-06,"2018-10-06 13:00:00",0.0300
16:00:00,2018-10-06,"2018-10-06 16:00:00",0.0200
19:00:00,2018-10-06,"2018-10-06 19:00:00",0.0200
23:00:00,2018-10-06,"2018-10-06 23:00:00",0.0300
02:00:00,2018-10-07,"2018-10-07 02:00:00",0.0300
05:00:00,2018-10-07,"2018-10-07 05:00:00",0.0300
08:00:00,2018-10-07,"2018-10-07 08:00:00",0.0300
11:00:00,2018-10-07,"2018-10-07 11:00:00",0.0300
14:00:00,2018-10-07,"2018-10-07 14:00:00",0.0400
17:00:00,2018-10-07,"2018-10-07 17:00:00",0.0300
20:00:00,2018-10-07,"2018-10-07 20:00:00",0.0300
23:00:00,2018-10-07,"2018-10-07 23:00:00",0.0300
02:00:00,2018-10-08,"2018-10-08 02:00:00",0.0300
05:00:00,2018-10-08,"2018-10-08 05:00:00",0.0400
08:00:00,2018-10-08,"2018-10-08 08:00:00",0.0300
11:00:00,2018-10-08,"2018-10-08 11:00:00",0.0300
14:00:00,2018-10-08,"2018-10-08 14:00:00",0.0300
16:00:00,2018-10-08,"2018-10-08 16:00:00",0.0300
18:00:00,2018-10-08,"2018-10-08 18:00:00",0.0300
20:00:00,2018-10-08,"2018-10-08 20:00:00",0.0300
23:00:00,2018-10-08,"2018-10-08 23:00:00",0.0300
02:00:00,2018-10-09,"2018-10-09 02:00:00",0.0300
05:00:00,2018-10-09,"2018-10-09 05:00:00",0.0300
08:00:00,2018-10-09,"2018-10-09 08:00:00",0.0400
10:00:00,2018-10-09,"2018-10-09 10:00:00",0.0300
14:00:00,2018-10-09,"2018-10-09 14:00:00",0.0300
17:00:00,2018-10-09,"2018-10-09 17:00:00",0.0300
20:00:00,2018-10-09,"2018-10-09 20:00:00",0.0300
23:00:00,2018-10-09,"2018-10-09 23:00:00",0.0300
02:00:00,2018-10-10,"2018-10-10 02:00:00",0.0300
05:00:00,2018-10-10,"2018-10-10 05:00:00",0.0300
08:00:00,2018-10-10,"2018-10-10 08:00:00",0.0300
11:00:00,2018-10-10,"2018-10-10 11:00:00",0.0300
14:00:00,2018-10-10,"2018-10-10 14:00:00",0.0300
17:00:00,2018-10-10,"2018-10-10 17:00:00",0.0300
20:00:00,2018-10-10,"2018-10-10 20:00:00",0.0300
23:00:00,2018-10-10,"2018-10-10 23:00:00",0.0300
02:00:00,2018-10-11,"2018-10-11 02:00:00",0.0300
05:00:00,2018-10-11,"2018-10-11 05:00:00",0.0300
08:00:00,2018-10-11,"2018-10-11 08:00:00",0.0400
11:00:00,2018-10-11,"2018-10-11 11:00:00",0.0300
14:00:00,2018-10-11,"2018-10-11 14:00:00",0.0300
16:00:00,2018-10-11,"2018-10-11 16:00:00",0.0300
19:00:00,2018-10-11,"2018-10-11 19:00:00",0.0300
21:00:00,2018-10-11,"2018-10-11 21:00:00",0.0300
23:00:00,2018-10-11,"2018-10-11 23:00:00",0.0300
02:00:00,2018-10-12,"2018-10-12 02:00:00",0.0300
05:00:00,2018-10-12,"2018-10-12 05:00:00",0.0300
08:00:00,2018-10-12,"2018-10-12 08:00:00",0.0300
10:00:00,2018-10-12,"2018-10-12 10:00:00",0.0300
13:00:00,2018-10-12,"2018-10-12 13:00:00",0.0300
15:00:00,2018-10-12,"2018-10-12 15:00:00",0.0300
18:00:00,2018-10-12,"2018-10-12 18:00:00",0.0300
21:00:00,2018-10-12,"2018-10-12 21:00:00",0.0300
23:00:00,2018-10-12,"2018-10-12 23:00:00",0.0300
02:00:00,2018-10-13,"2018-10-13 02:00:00",0.0300
05:00:00,2018-10-13,"2018-10-13 05:00:00",0.0300
08:00:00,2018-10-13,"2018-10-13 08:00:00",0.0300
11:00:00,2018-10-13,"2018-10-13 11:00:00",0.0300
14:00:00,2018-10-13,"2018-10-13 14:00:00",0.0400
17:00:00,2018-10-13,"2018-10-13 17:00:00",0.0300
20:00:00,2018-10-13,"2018-10-13 20:00:00",0.0300
23:00:00,2018-10-13,"2018-10-13 23:00:00",0.0400
02:00:00,2018-10-14,"2018-10-14 02:00:00",0.0400
05:00:00,2018-10-14,"2018-10-14 05:00:00",0.0400
08:00:00,2018-10-14,"2018-10-14 08:00:00",0.0400
11:00:00,2018-10-14,"2018-10-14 11:00:00",0.0400
14:00:00,2018-10-14,"2018-10-14 14:00:00",0.0400
17:00:00,2018-10-14,"2018-10-14 17:00:00",0.0400
20:00:00,2018-10-14,"2018-10-14 20:00:00",0.0300
23:00:00,2018-10-14,"2018-10-14 23:00:00",0.0300
02:00:00,2018-10-15,"2018-10-15 02:00:00",0.0300
05:00:00,2018-10-15,"2018-10-15 05:00:00",0.0300
08:00:00,2018-10-15,"2018-10-15 08:00:00",0.0500
11:00:00,2018-10-15,"2018-10-15 11:00:00",0.0400
14:00:00,2018-10-15,"2018-10-15 14:00:00",0.0300
17:00:00,2018-10-15,"2018-10-15 17:00:00",0.0300
19:00:00,2018-10-15,"2018-10-15 19:00:00",0.0300
21:00:00,2018-10-15,"2018-10-15 21:00:00",0.0300
23:00:00,2018-10-15,"2018-10-15 23:00:00",0.0300
02:00:00,2018-10-16,"2018-10-16 02:00:00",0.0300
05:00:00,2018-10-16,"2018-10-16 05:00:00",0.0300
08:00:00,2018-10-16,"2018-10-16 08:00:00",0.0400
10:00:00,2018-10-16,"2018-10-16 10:00:00",0.0300
14:00:00,2018-10-16,"2018-10-16 14:00:00",0.0200
17:00:00,2018-10-16,"2018-10-16 17:00:00",0.0300
19:00:00,2018-10-16,"2018-10-16 19:00:00",0.0300
23:00:00,2018-10-16,"2018-10-16 23:00:00",0.0300
02:00:00,2018-10-17,"2018-10-17 02:00:00",0.0300
05:00:00,2018-10-17,"2018-10-17 05:00:00",0.0300
08:00:00,2018-10-17,"2018-10-17 08:00:00",0.0400
11:00:00,2018-10-17,"2018-10-17 11:00:00",0.0500
14:00:00,2018-10-17,"2018-10-17 14:00:00",0.0200
17:00:00,2018-10-17,"2018-10-17 17:00:00",0.0200
20:00:00,2018-10-17,"2018-10-17 20:00:00",0.0300
23:00:00,2018-10-17,"2018-10-17 23:00:00",0.0200
02:00:00,2018-10-18,"2018-10-18 02:00:00",0.0200
05:00:00,2018-10-18,"2018-10-18 05:00:00",0.0300
08:00:00,2018-10-18,"2018-10-18 08:00:00",0.0400
11:00:00,2018-10-18,"2018-10-18 11:00:00",0.0500
14:00:00,2018-10-18,"2018-10-18 14:00:00",0.0300
16:00:00,2018-10-18,"2018-10-18 16:00:00",0.0300
18:00:00,2018-10-18,"2018-10-18 18:00:00",0.0300
21:00:00,2018-10-18,"2018-10-18 21:00:00",0.0300
23:00:00,2018-10-18,"2018-10-18 23:00:00",0.0300
02:00:00,2018-10-19,"2018-10-19 02:00:00",0.0300
05:00:00,2018-10-19,"2018-10-19 05:00:00",0.0300
08:00:00,2018-10-19,"2018-10-19 08:00:00",0.0300
11:00:00,2018-10-19,"2018-10-19 11:00:00",0.0300
13:00:00,2018-10-19,"2018-10-19 13:00:00",0.0300
15:00:00,2018-10-19,"2018-10-19 15:00:00",0.0300
18:00:00,2018-10-19,"2018-10-19 18:00:00",0.0300
21:00:00,2018-10-19,"2018-10-19 21:00:00",0.0300
23:00:00,2018-10-19,"2018-10-19 23:00:00",0.0300
02:00:00,2018-10-20,"2018-10-20 02:00:00",0.0300
05:00:00,2018-10-20,"2018-10-20 05:00:00",0.0300
08:00:00,2018-10-20,"2018-10-20 08:00:00",0.0200
11:00:00,2018-10-20,"2018-10-20 11:00:00",0.0300
14:00:00,2018-10-20,"2018-10-20 14:00:00",0.0300
17:00:00,2018-10-20,"2018-10-20 17:00:00",0.0300
20:00:00,2018-10-20,"2018-10-20 20:00:00",0.0200
23:00:00,2018-10-20,"2018-10-20 23:00:00",0.0300
02:00:00,2018-10-21,"2018-10-21 02:00:00",0.0300
05:00:00,2018-10-21,"2018-10-21 05:00:00",0.0300
08:00:00,2018-10-21,"2018-10-21 08:00:00",0.0300
11:00:00,2018-10-21,"2018-10-21 11:00:00",0.0300
14:00:00,2018-10-21,"2018-10-21 14:00:00",0.0300
17:00:00,2018-10-21,"2018-10-21 17:00:00",0.0300
20:00:00,2018-10-21,"2018-10-21 20:00:00",0.0300
23:00:00,2018-10-21,"2018-10-21 23:00:00",0.0300
02:00:00,2018-10-22,"2018-10-22 02:00:00",0.0300
05:00:00,2018-10-22,"2018-10-22 05:00:00",0.0300
08:00:00,2018-10-22,"2018-10-22 08:00:00",0.0400
13:00:00,2018-10-22,"2018-10-22 13:00:00",0.0500
14:00:00,2018-10-22,"2018-10-22 14:00:00",0.0500
16:00:00,2018-10-22,"2018-10-22 16:00:00",0.0300
18:00:00,2018-10-22,"2018-10-22 18:00:00",0.0300
21:00:00,2018-10-22,"2018-10-22 21:00:00",0.0300
23:00:00,2018-10-22,"2018-10-22 23:00:00",0.0300
03:00:00,2018-10-23,"2018-10-23 03:00:00",0.0200
05:00:00,2018-10-23,"2018-10-23 05:00:00",0.0200
08:00:00,2018-10-23,"2018-10-23 08:00:00",0.0300
10:00:00,2018-10-23,"2018-10-23 10:00:00",0.0300
13:00:00,2018-10-23,"2018-10-23 13:00:00",0.0500
17:00:00,2018-10-23,"2018-10-23 17:00:00",0.0300
21:00:00,2018-10-23,"2018-10-23 21:00:00",0.0300
23:00:00,2018-10-23,"2018-10-23 23:00:00",0.0200
01:00:00,2018-10-24,"2018-10-24 01:00:00",0.0300
04:00:00,2018-10-24,"2018-10-24 04:00:00",0.0200
07:00:00,2018-10-24,"2018-10-24 07:00:00",0.0300
10:00:00,2018-10-24,"2018-10-24 10:00:00",0.0300
13:00:00,2018-10-24,"2018-10-24 13:00:00",0.0400
17:00:00,2018-10-24,"2018-10-24 17:00:00",0.0400
20:00:00,2018-10-24,"2018-10-24 20:00:00",0.0200
23:00:00,2018-10-24,"2018-10-24 23:00:00",0.0200
01:00:00,2018-10-25,"2018-10-25 01:00:00",0.0200
04:00:00,2018-10-25,"2018-10-25 04:00:00",0.0300
07:00:00,2018-10-25,"2018-10-25 07:00:00",0.0300
10:00:00,2018-10-25,"2018-10-25 10:00:00",0.0300
13:00:00,2018-10-25,"2018-10-25 13:00:00",0.0300
16:00:00,2018-10-25,"2018-10-25 16:00:00",0.0300
18:00:00,2018-10-25,"2018-10-25 18:00:00",0.0300
20:00:00,2018-10-25,"2018-10-25 20:00:00",0.0300
23:00:00,2018-10-25,"2018-10-25 23:00:00",0.0300
01:00:00,2018-10-26,"2018-10-26 01:00:00",0.0300
05:00:00,2018-10-26,"2018-10-26 05:00:00",0.0300
08:00:00,2018-10-26,"2018-10-26 08:00:00",0.0300
11:00:00,2018-10-26,"2018-10-26 11:00:00",0.0300
14:00:00,2018-10-26,"2018-10-26 14:00:00",0.0400
16:00:00,2018-10-26,"2018-10-26 16:00:00",0.0300
18:00:00,2018-10-26,"2018-10-26 18:00:00",0.0300
21:00:00,2018-10-26,"2018-10-26 21:00:00",0.0300
23:00:00,2018-10-26,"2018-10-26 23:00:00",0.0300
01:00:00,2018-10-27,"2018-10-27 01:00:00",0.0300
04:00:00,2018-10-27,"2018-10-27 04:00:00",0.0300
07:00:00,2018-10-27,"2018-10-27 07:00:00",0.0300
10:00:00,2018-10-27,"2018-10-27 10:00:00",0.0400
13:00:00,2018-10-27,"2018-10-27 13:00:00",0.0400
16:00:00,2018-10-27,"2018-10-27 16:00:00",0.0400
20:00:00,2018-10-27,"2018-10-27 20:00:00",0.0400
23:00:00,2018-10-27,"2018-10-27 23:00:00",0.0400
01:00:00,2018-10-28,"2018-10-28 01:00:00",0.0400
05:00:00,2018-10-28,"2018-10-28 05:00:00",0.0400
08:00:00,2018-10-28,"2018-10-28 08:00:00",0.0400
11:00:00,2018-10-28,"2018-10-28 11:00:00",0.0400
14:00:00,2018-10-28,"2018-10-28 14:00:00",0.0400
17:00:00,2018-10-28,"2018-10-28 17:00:00",0.0400
21:00:00,2018-10-28,"2018-10-28 21:00:00",0.0400
23:00:00,2018-10-28,"2018-10-28 23:00:00",0.0400
01:00:00,2018-10-29,"2018-10-29 01:00:00",0.0400
04:00:00,2018-10-29,"2018-10-29 04:00:00",0.0300
07:00:00,2018-10-29,"2018-10-29 07:00:00",0.0400
10:00:00,2018-10-29,"2018-10-29 10:00:00",0.0400
14:00:00,2018-10-29,"2018-10-29 14:00:00",0.0400
16:00:00,2018-10-29,"2018-10-29 16:00:00",0.0300
18:00:00,2018-10-29,"2018-10-29 18:00:00",0.0300
20:00:00,2018-10-29,"2018-10-29 20:00:00",0.0300
23:00:00,2018-10-29,"2018-10-29 23:00:00",0.0300
02:00:00,2018-10-30,"2018-10-30 02:00:00",0.0400
05:00:00,2018-10-30,"2018-10-30 05:00:00",0.0400
08:00:00,2018-10-30,"2018-10-30 08:00:00",0.0300
11:00:00,2018-10-30,"2018-10-30 11:00:00",0.0300
14:00:00,2018-10-30,"2018-10-30 14:00:00",0.0400
17:00:00,2018-10-30,"2018-10-30 17:00:00",0.0400
20:00:00,2018-10-30,"2018-10-30 20:00:00",0.0400
23:00:00,2018-10-30,"2018-10-30 23:00:00",0.0400
02:00:00,2018-10-31,"2018-10-31 02:00:00",0.0400
05:00:00,2018-10-31,"2018-10-31 05:00:00",0.0400
08:00:00,2018-10-31,"2018-10-31 08:00:00",0.0300
11:00:00,2018-10-31,"2018-10-31 11:00:00",0.0300
14:00:00,2018-10-31,"2018-10-31 14:00:00",0.0500
18:00:00,2018-10-31,"2018-10-31 18:00:00",0.0500
20:00:00,2018-10-31,"2018-10-31 20:00:00",0.0500
23:00:00,2018-10-31,"2018-10-31 23:00:00",0.0500
02:00:00,2018-11-01,"2018-11-01 02:00:00",0.0500
05:00:00,2018-11-01,"2018-11-01 05:00:00",0.0500
08:00:00,2018-11-01,"2018-11-01 08:00:00",0.0300
11:00:00,2018-11-01,"2018-11-01 11:00:00",0.0300
14:00:00,2018-11-01,"2018-11-01 14:00:00",0.0300
17:00:00,2018-11-01,"2018-11-01 17:00:00",0.0400
19:00:00,2018-11-01,"2018-11-01 19:00:00",0.0400
21:00:00,2018-11-01,"2018-11-01 21:00:00",0.0400
23:00:00,2018-11-01,"2018-11-01 23:00:00",0.0400
02:00:00,2018-11-02,"2018-11-02 02:00:00",0.0500
05:00:00,2018-11-02,"2018-11-02 05:00:00",0.0500
08:00:00,2018-11-02,"2018-11-02 08:00:00",0.0400
12:00:00,2018-11-02,"2018-11-02 12:00:00",0.0400
14:00:00,2018-11-02,"2018-11-02 14:00:00",0.0400
16:00:00,2018-11-02,"2018-11-02 16:00:00",0.0400
18:00:00,2018-11-02,"2018-11-02 18:00:00",0.0400
20:00:00,2018-11-02,"2018-11-02 20:00:00",0.0400
23:00:00,2018-11-02,"2018-11-02 23:00:00",0.0400
02:00:00,2018-11-03,"2018-11-03 02:00:00",0.0400
05:00:00,2018-11-03,"2018-11-03 05:00:00",0.0400
09:00:00,2018-11-03,"2018-11-03 09:00:00",0.0300
12:00:00,2018-11-03,"2018-11-03 12:00:00",0.0300
14:00:00,2018-11-03,"2018-11-03 14:00:00",0.0300
17:00:00,2018-11-03,"2018-11-03 17:00:00",0.0300
20:00:00,2018-11-03,"2018-11-03 20:00:00",0.0400
23:00:00,2018-11-03,"2018-11-03 23:00:00",0.0400
02:00:00,2018-11-04,"2018-11-04 02:00:00",0.0400
05:00:00,2018-11-04,"2018-11-04 05:00:00",0.0400
07:00:00,2018-11-04,"2018-11-04 07:00:00",0.0300
09:00:00,2018-11-04,"2018-11-04 09:00:00",0.0300
12:00:00,2018-11-04,"2018-11-04 12:00:00",0.0300
16:00:00,2018-11-04,"2018-11-04 16:00:00",0.0300
20:00:00,2018-11-04,"2018-11-04 20:00:00",0.0300
23:00:00,2018-11-04,"2018-11-04 23:00:00",0.0400
02:00:00,2018-11-05,"2018-11-05 02:00:00",0.0400
05:00:00,2018-11-05,"2018-11-05 05:00:00",0.0500
08:00:00,2018-11-05,"2018-11-05 08:00:00",0.0400
11:00:00,2018-11-05,"2018-11-05 11:00:00",0.0400
14:00:00,2018-11-05,"2018-11-05 14:00:00",0.0400
17:00:00,2018-11-05,"2018-11-05 17:00:00",0.0500
20:00:00,2018-11-05,"2018-11-05 20:00:00",0.0500
22:00:00,2018-11-05,"2018-11-05 22:00:00",0.0500
23:00:00,2018-11-05,"2018-11-05 23:00:00",0.0500
02:00:00,2018-11-06,"2018-11-06 02:00:00",0.0500
05:00:00,2018-11-06,"2018-11-06 05:00:00",0.0500
08:00:00,2018-11-06,"2018-11-06 08:00:00",0.0500
11:00:00,2018-11-06,"2018-11-06 11:00:00",0.0500
14:00:00,2018-11-06,"2018-11-06 14:00:00",0.0600
17:00:00,2018-11-06,"2018-11-06 17:00:00",0.0500
20:00:00,2018-11-06,"2018-11-06 20:00:00",0.0600
23:00:00,2018-11-06,"2018-11-06 23:00:00",0.0500
02:00:00,2018-11-07,"2018-11-07 02:00:00",0.0500
05:00:00,2018-11-07,"2018-11-07 05:00:00",0.0500
08:00:00,2018-11-07,"2018-11-07 08:00:00",0.0500
11:00:00,2018-11-07,"2018-11-07 11:00:00",0.0500
14:00:00,2018-11-07,"2018-11-07 14:00:00",0.0500
17:00:00,2018-11-07,"2018-11-07 17:00:00",0.0500
20:00:00,2018-11-07,"2018-11-07 20:00:00",0.0500
23:00:00,2018-11-07,"2018-11-07 23:00:00",0.0400
02:00:00,2018-11-08,"2018-11-08 02:00:00",0.0400
05:00:00,2018-11-08,"2018-11-08 05:00:00",0.0400
08:00:00,2018-11-08,"2018-11-08 08:00:00",0.0500
11:00:00,2018-11-08,"2018-11-08 11:00:00",0.0500
14:00:00,2018-11-08,"2018-11-08 14:00:00",0.0400
17:00:00,2018-11-08,"2018-11-08 17:00:00",0.0500
19:00:00,2018-11-08,"2018-11-08 19:00:00",0.0500
21:00:00,2018-11-08,"2018-11-08 21:00:00",0.0500
23:00:00,2018-11-08,"2018-11-08 23:00:00",0.0300
02:00:00,2018-11-09,"2018-11-09 02:00:00",0.0300
05:00:00,2018-11-09,"2018-11-09 05:00:00",0.0300
07:00:00,2018-11-09,"2018-11-09 07:00:00",0.0300
10:00:00,2018-11-09,"2018-11-09 10:00:00",0.0300
13:00:00,2018-11-09,"2018-11-09 13:00:00",0.0300
17:00:00,2018-11-09,"2018-11-09 17:00:00",0.0400
19:00:00,2018-11-09,"2018-11-09 19:00:00",0.0400
21:00:00,2018-11-09,"2018-11-09 21:00:00",0.0400
23:00:00,2018-11-09,"2018-11-09 23:00:00",0.0300
02:00:00,2018-11-10,"2018-11-10 02:00:00",0.0300
05:00:00,2018-11-10,"2018-11-10 05:00:00",0.0400
08:00:00,2018-11-10,"2018-11-10 08:00:00",0.0400
11:00:00,2018-11-10,"2018-11-10 11:00:00",0.0400
14:00:00,2018-11-10,"2018-11-10 14:00:00",0.0400
17:00:00,2018-11-10,"2018-11-10 17:00:00",0.0400
20:00:00,2018-11-10,"2018-11-10 20:00:00",0.0300
23:00:00,2018-11-10,"2018-11-10 23:00:00",0.0300
02:00:00,2018-11-11,"2018-11-11 02:00:00",0.0300
05:00:00,2018-11-11,"2018-11-11 05:00:00",0.0300
08:00:00,2018-11-11,"2018-11-11 08:00:00",0.0300
11:00:00,2018-11-11,"2018-11-11 11:00:00",0.0300
14:00:00,2018-11-11,"2018-11-11 14:00:00",0.0300
17:00:00,2018-11-11,"2018-11-11 17:00:00",0.0400
20:00:00,2018-11-11,"2018-11-11 20:00:00",0.0300
23:00:00,2018-11-11,"2018-11-11 23:00:00",0.0300
02:00:00,2018-11-12,"2018-11-12 02:00:00",0.0300
05:00:00,2018-11-12,"2018-11-12 05:00:00",0.0300
08:00:00,2018-11-12,"2018-11-12 08:00:00",0.0400
11:00:00,2018-11-12,"2018-11-12 11:00:00",0.0300
13:00:00,2018-11-12,"2018-11-12 13:00:00",0.0300
16:00:00,2018-11-12,"2018-11-12 16:00:00",0.0300
18:00:00,2018-11-12,"2018-11-12 18:00:00",0.0300
21:00:00,2018-11-12,"2018-11-12 21:00:00",0.0400
23:00:00,2018-11-12,"2018-11-12 23:00:00",0.0300
02:00:00,2018-11-13,"2018-11-13 02:00:00",0.0300
05:00:00,2018-11-13,"2018-11-13 05:00:00",0.0300
08:00:00,2018-11-13,"2018-11-13 08:00:00",0.0300
11:00:00,2018-11-13,"2018-11-13 11:00:00",0.0300
14:00:00,2018-11-13,"2018-11-13 14:00:00",0.0400
17:00:00,2018-11-13,"2018-11-13 17:00:00",0.0300
20:00:00,2018-11-13,"2018-11-13 20:00:00",0.0300
23:00:00,2018-11-13,"2018-11-13 23:00:00",0.0300
02:00:00,2018-11-14,"2018-11-14 02:00:00",0.0300
05:00:00,2018-11-14,"2018-11-14 05:00:00",0.0300
08:00:00,2018-11-14,"2018-11-14 08:00:00",0.0300
11:00:00,2018-11-14,"2018-11-14 11:00:00",0.0300
14:00:00,2018-11-14,"2018-11-14 14:00:00",0.0300
17:00:00,2018-11-14,"2018-11-14 17:00:00",0.0300
20:00:00,2018-11-14,"2018-11-14 20:00:00",0.0300
23:00:00,2018-11-14,"2018-11-14 23:00:00",0.0300
02:00:00,2018-11-15,"2018-11-15 02:00:00",0.0300
05:00:00,2018-11-15,"2018-11-15 05:00:00",0.0300
08:00:00,2018-11-15,"2018-11-15 08:00:00",0.0300
11:00:00,2018-11-15,"2018-11-15 11:00:00",0.0300
13:00:00,2018-11-15,"2018-11-15 13:00:00",0.0300
15:00:00,2018-11-15,"2018-11-15 15:00:00",0.0300
18:00:00,2018-11-15,"2018-11-15 18:00:00",0.0300
21:00:00,2018-11-15,"2018-11-15 21:00:00",0.0300
23:00:00,2018-11-15,"2018-11-15 23:00:00",0.0300
02:00:00,2018-11-16,"2018-11-16 02:00:00",0.0300
05:00:00,2018-11-16,"2018-11-16 05:00:00",0.0300
08:00:00,2018-11-16,"2018-11-16 08:00:00",0.0300
11:00:00,2018-11-16,"2018-11-16 11:00:00",0.0300
14:00:00,2018-11-16,"2018-11-16 14:00:00",0.0400
15:00:00,2018-11-16,"2018-11-16 15:00:00",0.0300
18:00:00,2018-11-16,"2018-11-16 18:00:00",0.0300
21:00:00,2018-11-16,"2018-11-16 21:00:00",0.0300
23:00:00,2018-11-16,"2018-11-16 23:00:00",0.0300
02:00:00,2018-11-17,"2018-11-17 02:00:00",0.0300
05:00:00,2018-11-17,"2018-11-17 05:00:00",0.0300
08:00:00,2018-11-17,"2018-11-17 08:00:00",0.0300
11:00:00,2018-11-17,"2018-11-17 11:00:00",0.0400
14:00:00,2018-11-17,"2018-11-17 14:00:00",0.0300
17:00:00,2018-11-17,"2018-11-17 17:00:00",0.0300
20:00:00,2018-11-17,"2018-11-17 20:00:00",0.0300
23:00:00,2018-11-17,"2018-11-17 23:00:00",0.0300
02:00:00,2018-11-18,"2018-11-18 02:00:00",0.0300
05:00:00,2018-11-18,"2018-11-18 05:00:00",0.0300
08:00:00,2018-11-18,"2018-11-18 08:00:00",0.0300
11:00:00,2018-11-18,"2018-11-18 11:00:00",0.0300
14:00:00,2018-11-18,"2018-11-18 14:00:00",0.0300
17:00:00,2018-11-18,"2018-11-18 17:00:00",0.0300
20:00:00,2018-11-18,"2018-11-18 20:00:00",0.0300
23:00:00,2018-11-18,"2018-11-18 23:00:00",0.0400
02:00:00,2018-11-19,"2018-11-19 02:00:00",0.0300
05:00:00,2018-11-19,"2018-11-19 05:00:00",0.0300
08:00:00,2018-11-19,"2018-11-19 08:00:00",0.0400
11:00:00,2018-11-19,"2018-11-19 11:00:00",0.0400
14:00:00,2018-11-19,"2018-11-19 14:00:00",0.0300
15:00:00,2018-11-19,"2018-11-19 15:00:00",0.0300
18:00:00,2018-11-19,"2018-11-19 18:00:00",0.0300
21:00:00,2018-11-19,"2018-11-19 21:00:00",0.0300
23:00:00,2018-11-19,"2018-11-19 23:00:00",0.0300
02:00:00,2018-11-20,"2018-11-20 02:00:00",0.0300
04:00:00,2018-11-20,"2018-11-20 04:00:00",0.0300
07:00:00,2018-11-20,"2018-11-20 07:00:00",0.0300
09:00:00,2018-11-20,"2018-11-20 09:00:00",0.0300
13:00:00,2018-11-20,"2018-11-20 13:00:00",0.0400
16:00:00,2018-11-20,"2018-11-20 16:00:00",0.0300
20:00:00,2018-11-20,"2018-11-20 20:00:00",0.0300
23:00:00,2018-11-20,"2018-11-20 23:00:00",0.0300
01:00:00,2018-11-21,"2018-11-21 01:00:00",0.0300
04:00:00,2018-11-21,"2018-11-21 04:00:00",0.0300
07:00:00,2018-11-21,"2018-11-21 07:00:00",0.0300
10:00:00,2018-11-21,"2018-11-21 10:00:00",0.0300
13:00:00,2018-11-21,"2018-11-21 13:00:00",0.0400
16:00:00,2018-11-21,"2018-11-21 16:00:00",0.0300
20:00:00,2018-11-21,"2018-11-21 20:00:00",0.0300
23:00:00,2018-11-21,"2018-11-21 23:00:00",0.0300
01:00:00,2018-11-22,"2018-11-22 01:00:00",0.0300
04:00:00,2018-11-22,"2018-11-22 04:00:00",0.0300
07:00:00,2018-11-22,"2018-11-22 07:00:00",0.0300
10:00:00,2018-11-22,"2018-11-22 10:00:00",0.0300
13:00:00,2018-11-22,"2018-11-22 13:00:00",0.0300
